BldgID,YearBuilt
NJBF000081032,1989
NJBF000080968,1958
NJBF000081058,2009
NJBF000073553,1975
NJBF000080707,1997
NJBF000080876,1969
NJBF000080895,1985
NJBF000080950,1974
NJBF000080732,1967
NJBF000080817,1960
NJBF000080873,1987
NJBF000080824,1988
NJBF000080872,1981
NJBF000080717,1972
NJBF000080220,1969
NJBF000080731,1971
NJBF000080860,1972
NJBF000080619,2001
NJBF000080682,1984
NJBF000080617,1982
NJBF000080583,1985
NJBF000080609,1974
NJBF000080544,1989
NJBF000080504,2000
NJBF000073237,1975
NJBF000073353,2008
NJBF000073261,1975
NJBF000073322,1975
NJBF000080501,2017
NJBF000073498,1975
NJBF000080431,1993
NJBF000079977,1968
NJBF000078414,1955
NJBF000081102,1950
NJBF000080432,1990
NJBF000080507,1996
NJBF000079974,1967
NJBF000080425,1973
NJBF000074627,1986
NJBF000073220,1975
NJBF000076288,2014
NJBF000078340,1958
NJBF000076615,1950
NJBF000078361,1981
NJBF000075883,1969
NJBF000078348,1950
NJBF000077866,1994
NJBF000077860,1955
NJBF000076613,1969
NJBF000078392,1958
NJBF000078347,1954
NJBF000076271,1969
NJBF000078362,1984
NJBF000078336,1948
NJBF000075878,2007
NJBF000078681,1952
NJBF000075866,1950
NJBF000076624,1969
NJBF000079923,1975
NJBF000076276,1950
NJBF000075157,1977
NJBF000079589,1950
NJBF000079584,1972
NJBF000075161,2004
NJBF000075171,1970
NJBF000075150,1970
NJBF000073778,1969
NJBF000079896,1960
NJBF000079596,2016
NJBF000075153,1968
NJBF000075208,1969
NJBF000079899,1950
NJBF000077118,1956
NJBF000076181,1969
NJBF000078269,1958
NJBF000080199,1967
NJBF000079025,1955
NJBF000078998,2005
NJBF000079009,1954
NJBF000079252,1962
NJBF000077751,1955
NJBF000079254,1977
NJBF000080196,1950
NJBF000080176,1961
NJBF000075340,1984
NJBF000078266,1954
NJBF000078249,1946
NJBF000076202,1954
NJBF000073990,1925
NJBF000077748,1945
NJBF000077754,1930
NJBF000077736,1953
NJBF000080171,1979
NJBF000076205,1956
NJBF000080193,2002
NJBF000080251,1972
NJBF000076190,1951
NJBF000074161,1925
NJBF000080324,1965
NJBF000080354,1974
NJBF000076062,1969
NJBF000080390,1976
NJBF000075524,1978
NJBF000080221,1972
NJBF000079996,2000
NJBF000080015,1977
NJBF000079963,1968
NJBF000080020,2012
NJBF000080058,1972
NJBF000080039,1980
NJBF000080210,1972
NJBF000080068,1964
NJBF000079958,1960
NJBF000079997,1968
NJBF000080013,1995
NJBF000080049,1965
NJBF000080069,2010
NJBF000079952,1971
NJBF000079975,1964
NJBF000080064,1955
NJBF000080035,1960
NJBF000079865,1967
NJBF000079767,1950
NJBF000079770,1972
NJBF000079784,1969
NJBF000079831,1957
NJBF000079808,1973
NJBF000079804,1970
NJBF000079617,1957
NJBF000079743,1984
NJBF000079650,1983
NJBF000079619,1970
NJBF000079731,1955
NJBF000079786,1976
NJBF000079749,1980
NJBF000079551,1969
NJBF000079668,1955
NJBF000079630,1956
NJBF000079663,1955
NJBF000079473,1956
NJBF000079487,1955
NJBF000079444,1972
NJBF000079407,1956
NJBF000079482,1965
NJBF000079518,1964
NJBF000079464,1962
NJBF000079467,1953
NJBF000079167,1969
NJBF000079543,1969
NJBF000079350,1984
NJBF000079162,2015
NJBF000079411,1968
NJBF000079358,1966
NJBF000079372,1966
NJBF000079392,1997
NJBF000079106,1969
NJBF000078085,1951
NJBF000079383,1984
NJBF000079338,1950
NJBF000079357,1951
NJBF000079191,1969
NJBF000051974,2006
NJBF000079088,1950
NJBF000079275,1960
NJBF000079072,1969
NJBF000079296,1972
NJBF000079194,1976
NJBF000079276,1970
NJBF000079120,1961
NJBF000079096,1951
NJBF000079219,1977
NJBF000079082,2006
NJBF000079026,1969
NJBF000078958,2016
NJBF000079049,2016
NJBF000079067,1963
NJBF000079039,1955
NJBF000078977,1960
NJBF000079016,2007
NJBF000079029,1968
NJBF000079048,1965
NJBF000078802,1953
NJBF000078776,1953
NJBF000078786,1955
NJBF000078804,2007
NJBF000080522,1969
NJBF000076327,1948
NJBF000078483,1950
NJBF000078546,2011
NJBF000078433,2017
NJBF000078420,2017
NJBF000078899,1955
NJBF000080366,1949
NJBF000078378,1954
NJBF000078139,2004
NJBF000075582,2008
NJBF000075212,1969
NJBF000078029,2012
NJBF000078016,1952
NJBF000078047,1955
NJBF000078032,1964
NJBF000077777,1954
NJBF000074162,1925
NJBF000077643,1958
NJBF000077637,1980
NJBF000077616,2005
NJBF000077426,1951
NJBF000077349,1958
NJBF000077307,1988
NJBF000076936,1969
NJBF000077098,2004
NJBF000077180,1954
NJBF000052038,1959
NJBF000052014,1959
NJBF000052147,1970
NJBF000052442,1978
NJBF000074641,1940
NJBF000074690,1940
NJBF000077468,1954
NJBF000074230,1951
NJBF000074830,1927
NJBF000074783,1927
NJBF000077126,1970
NJBF000076980,2001
NJBF000074455,1969
NJBF000074444,1969
NJBF000076900,1969
NJBF000076884,1969
NJBF000075752,1999
NJBF000076700,1954
NJBF000076395,1954
NJBF000076390,2004
NJBF000076643,1930
NJBF000074307,1951
NJBF000052236,1960
NJBF000074985,1997
NJBF000074918,1950
NJBF000052432,1978
NJBF000076128,1969
NJBF000076364,1958
NJBF000067981,1969
NJBF000073439,1969
NJBF000052307,1999
NJBF000074945,1950
NJBF000074122,1929
NJBF000075765,1958
NJBF000076348,1969
NJBF000076818,1958
NJBF000080303,1974
NJBF000075604,1989
NJBF000080508,1970
NJBF000081163,1973
NJBF000080440,1969
NJBF000081242,2001
NJBF000078897,1950
NJBF000081180,1965
NJBF000081106,1979
NJBF000080437,1967
NJBF000074959,1925
NJBF000075002,1950
NJBF000079664,1979
NJBF000078831,1900
NJBF000081247,2006
NJBF000081320,1964
NJBF000080334,1974
NJBF000082402,1957
NJBF000082126,1955
NJBF000074632,1969
NJBF000082112,1955
NJBF000078328,2010
NJBF000079918,1968
NJBF000077746,2005
NJBF000078126,1954
NJBF000074389,1968
NJBF000075219,1969
NJBF000081064,1970
NJBF000078149,1955
NJBF000078138,1963
NJBF000076345,1955
NJBF000081605,1965
NJBF000074382,1977
NJBF000079933,1969
NJBF000080381,1967
NJBF000077882,1936
NJBF000079885,1969
NJBF000082174,1958
NJBF000073608,1975
NJBF000081168,1957
NJBF000081238,1962
NJBF000075592,1952
NJBF000078101,2008
NJBF000080396,2015
NJBF000081259,1969
NJBF000081068,1992
NJBF000073783,1986
NJBF000078385,1969
NJBF000077755,1952
NJBF000079961,1972
NJBF000078549,1978
NJBF000078530,1954
NJBF000080261,2014
NJBF000080273,2014
NJBF000076254,1997
NJBF000080548,1972
NJBF000078403,1984
NJBF000080664,2006
NJBF000079956,1968
NJBF000079844,1972
NJBF000080191,1990
NJBF000079236,1965
NJBF000080426,1986
NJBF000079238,1955
NJBF000075814,1991
NJBF000081676,2001
NJBF000080925,1950
NJBF000081045,1981
NJBF000080879,1997
NJBF000078296,1954
NJBF000080374,1999
NJBF000081666,1995
NJBF000080527,1969
NJBF000080902,1989
NJBF000080878,1976
NJBF000080612,1992
NJBF000080570,1964
NJBF000080838,1982
NJBF000081700,2000
NJBF000078068,1954
NJBF000081044,1968
NJBF000080489,1974
NJBF000074595,1971
NJBF000081126,2001
NJBF000081121,1996
NJBF000078590,1955
NJBF000082569,1984
NJBF000079175,2002
NJBF000080746,1975
NJBF000081544,1993
NJBF000081007,2000
NJBF000080312,1976
NJBF000081558,1990
NJBF000077724,1956
NJBF000080134,1978
NJBF000079179,2017
NJBF000077371,1954
NJBF000073181,1975
NJBF000075817,1951
NJBF000075289,1968
NJBF000073617,1975
NJBF000075794,1969
NJBF000077100,1920
NJBF000077737,2005
NJBF000075166,2009
NJBF000080397,1979
NJBF000075576,1957
NJBF000079633,1968
NJBF000073419,1975
NJBF000075645,1988
NJBF000077087,1988
NJBF000081799,1969
NJBF000078544,2016
NJBF000076231,1964
NJBF000081527,1992
NJBF000076794,1969
NJBF000074102,1969
NJBF000076744,1969
NJBF000077343,1959
NJBF000080497,2016
NJBF000079281,1962
NJBF000074634,1971
NJBF000073706,1969
NJBF000073846,2000
NJBF000073121,1969
NJBF000073112,1969
NJBF000052255,1969
NJBF000052181,1969
NJBF000074277,1962
NJBF000074644,1927
NJBF000076892,1928
NJBF000074024,1930
NJBF000074070,1992
NJBF000074478,1968
NJBF000076806,1969
NJBF000073501,1969
NJBF000077573,2001
NJBF000052118,1987
NJBF000079911,2015
NJBF000052616,1969
NJBF000073256,1969
NJBF000073196,1969
NJBF000073152,1969
NJBF000073125,1969
NJBF000073291,1969
NJBF000073086,1969
NJBF000051982,1996
NJBF000074970,2003
NJBF000077584,1994
NJBF000079962,1972
NJBF000079820,1986
NJBF000073654,1969
NJBF000073605,1987
NJBF000078952,1950
NJBF000077591,2005
NJBF000073584,1994
NJBF000075032,1997
NJBF000076248,1955
NJBF000052483,1998
NJBF000078812,1950
NJBF000078799,1951
NJBF000078513,2015
NJBF000075629,1969
NJBF000073669,1969
NJBF000073411,1969
NJBF000052383,2000
NJBF000079939,1981
NJBF000075515,1950
NJBF000078464,2007
NJBF000081266,1977
NJBF000073470,1975
NJBF000079947,1973
NJBF000073378,2002
NJBF000078210,2005
NJBF000075978,1949
NJBF000080791,1972
NJBF000078257,1954
NJBF000079754,1969
NJBF000076183,1949
NJBF000078531,1955
NJBF000076772,1969
NJBF000077495,1954
NJBF000078838,1952
NJBF000078806,2006
NJBF000080414,1974
NJBF000077685,1955
NJBF000079620,1972
NJBF000080329,1960
NJBF000074180,1978
NJBF000073737,1987
NJBF000077407,1995
NJBF000075646,2004
NJBF000075732,1984
NJBF000073953,1969
NJBF000073924,1969
NJBF000081681,1989
NJBF000074463,1980
NJBF000074518,1976
NJBF000082101,1960
NJBF000081866,1925
NJBF000082507,1989
NJBF000082292,1969
NJBF000081433,1965
NJBF000081352,1920
NJBF000081349,1920
NJBF000081982,1900
NJBF000081970,1900
NJBF000082529,1960
NJBF000081478,1961
NJBF000080418,1925
NJBF000080433,1925
NJBF000080477,1925
NJBF000080935,1964
NJBF000081387,1975
NJBF000081069,1988
NJBF000081364,1972
NJBF000081460,1969
NJBF000081371,1972
NJBF000081398,1963
NJBF000081337,1972
NJBF000082481,1992
NJBF000082289,2006
NJBF000082460,1997
NJBF000082438,1997
NJBF000082369,2008
NJBF000082192,1969
NJBF000082233,1985
NJBF000082527,1957
NJBF000082222,1985
NJBF000082298,2002
NJBF000082207,2001
NJBF000081217,1985
NJBF000082256,1985
NJBF000082170,2002
NJBF000082260,2000
NJBF000082311,1985
NJBF000082238,1950
NJBF000082184,1986
NJBF000082387,2009
NJBF000081806,1961
NJBF000081822,1900
NJBF000081808,1969
NJBF000081951,2003
NJBF000081936,1930
NJBF000082227,1977
NJBF000081980,1944
NJBF000081907,1960
NJBF000082265,1900
NJBF000081928,1920
NJBF000081879,1920
NJBF000082275,1962
NJBF000082251,1962
NJBF000081874,1924
NJBF000081287,1920
NJBF000081291,1920
NJBF000082411,1973
NJBF000081547,1926
NJBF000081898,1926
NJBF000081255,1890
NJBF000082509,1955
NJBF000081592,1969
NJBF000081812,1969
NJBF000081859,1924
NJBF000081532,1959
NJBF000081490,1860
NJBF000082137,1940
NJBF000082606,1972
NJBF000082392,1930
NJBF000082570,1963
NJBF000081960,1924
NJBF000082391,1920
NJBF000082490,1900
NJBF000081332,2001
NJBF000081736,1976
NJBF000081615,2004
NJBF000081712,1976
NJBF000081745,1976
NJBF000081510,1989
NJBF000081727,1974
NJBF000082189,1915
NJBF000081825,1962
NJBF000081677,1969
NJBF000082148,1920
NJBF000082171,1920
NJBF000082180,1920
NJBF000081769,1976
NJBF000082142,1959
NJBF000082157,1927
NJBF000081640,1999
NJBF000081570,1969
NJBF000081593,1974
NJBF000082181,1927
NJBF000081817,1992
NJBF000082135,1955
NJBF000081752,1975
NJBF000082001,1969
NJBF000082566,1987
NJBF000082144,1965
NJBF000082002,1987
NJBF000082461,1992
NJBF000082009,1967
NJBF000082536,1965
NJBF000081979,2016
NJBF000081973,1930
NJBF000081997,1988
NJBF000082034,1960
NJBF000082061,1955
NJBF000082091,1960
NJBF000082123,1969
NJBF000082042,1980
NJBF000081987,1988
NJBF000082048,1980
NJBF000081998,2005
NJBF000082051,1980
NJBF000081962,1960
NJBF000082103,1955
NJBF000082028,1920
NJBF000082191,2001
NJBF000082115,1914
NJBF000082648,1988
NJBF000082540,1963
NJBF000082484,1997
NJBF000082096,1950
NJBF000082429,2000
NJBF000082013,1965
NJBF000081988,1959
NJBF000082131,1928
NJBF000082415,2006
NJBF000081948,1927
NJBF000082007,1968
NJBF000082010,1965
NJBF000082651,2004
NJBF000082196,2004
NJBF000082202,2004
NJBF000082210,1984
NJBF000082597,1954
NJBF000082589,1987
NJBF000082506,1980
NJBF000082602,1985
NJBF000082611,1984
NJBF000082259,2002
NJBF000082636,1970
NJBF000082405,1992
NJBF000080918,1988
NJBF000082742,1980
NJBF000082243,1985
NJBF000082700,1964
NJBF000082635,1984
NJBF000082898,1972
NJBF000082435,1989
NJBF000080323,1972
NJBF000082187,1950
NJBF000082414,1981
NJBF000082729,2004
NJBF000077220,1969
NJBF000082753,1974
NJBF000082160,1935
NJBF000073311,1969
NJBF000052240,2002
NJBF000052331,1965
NJBF000052249,1965
NJBF000079603,1963
NJBF000073992,1969
NJBF000052120,1985
NJBF000074196,1945
NJBF000052333,1961
NJBF000051848,1959
NJBF000052165,1974
NJBF000052316,2007
NJBF000073855,1969
NJBF000052359,1975
NJBF000079610,2005
NJBF000080255,1970
NJBF000078078,2008
NJBF000066037,1963
NJBF000051263,1974
NJBF000055063,1957
NJBF000055027,1963
NJBF000051269,1999
NJBF000089505,1969
NJBF000065191,1920
NJBF000057665,1960
NJBF000053097,1950
NJBF000054410,1969
NJBF000052607,2009
NJBF000060936,1969
NJBF000061961,1960
NJBF000052612,2012
NJBF000054394,2000
NJBF000052933,2006
NJBF000053088,2013
NJBF000052980,1995
NJBF000056533,1986
NJBF000052575,1960
NJBF000052570,1953
NJBF000053900,1936
NJBF000053861,1950
NJBF000053964,1975
NJBF000053937,1975
NJBF000054039,1975
NJBF000058083,1960
NJBF000053158,2016
NJBF000053962,1950
NJBF000052753,1965
NJBF000051648,2004
NJBF000052547,2015
NJBF000053449,1950
NJBF000053755,1945
NJBF000053633,1955
NJBF000052310,1975
NJBF000052325,2004
NJBF000051539,1988
NJBF000052330,1944
NJBF000053487,1970
NJBF000052689,2001
NJBF000051590,1987
NJBF000054030,1950
NJBF000056820,1969
NJBF000057067,2015
NJBF000056600,1945
NJBF000054202,1925
NJBF000056993,1925
NJBF000067319,1969
NJBF000054132,1965
NJBF000054908,2006
NJBF000054183,1925
NJBF000051389,1978
NJBF000059512,1957
NJBF000054212,1969
NJBF000058711,1935
NJBF000063672,1985
NJBF000055532,1950
NJBF000054454,2006
NJBF000058601,1930
NJBF000055717,1950
NJBF000065758,1920
NJBF000061960,1985
NJBF000057062,2016
NJBF000060781,1966
NJBF000060853,1989
NJBF000061530,1968
NJBF000057405,2016
NJBF000060555,1989
NJBF000060665,1952
NJBF000058855,1927
NJBF000058549,1952
NJBF000056571,2005
NJBF000055808,1925
NJBF000056209,2017
NJBF000055830,1920
NJBF000060493,1956
NJBF000060768,1965
NJBF000055858,1950
NJBF000056967,1977
NJBF000056204,1953
NJBF000058388,1957
NJBF000058351,1951
NJBF000056538,1940
NJBF000059726,1960
NJBF000059017,1956
NJBF000058795,1950
NJBF000058294,1950
NJBF000056115,1930
NJBF000057025,1950
NJBF000057738,1965
NJBF000056945,1951
NJBF000054108,2003
NJBF000055143,1948
NJBF000055665,1952
NJBF000056593,1930
NJBF000056371,1948
NJBF000059503,1950
NJBF000059811,1948
NJBF000055815,1959
NJBF000054268,2004
NJBF000055846,1998
NJBF000054584,1955
NJBF000056081,2008
NJBF000054317,2004
NJBF000056051,1928
NJBF000056861,1943
NJBF000054518,1955
NJBF000054516,1962
NJBF000055843,2016
NJBF000055610,1930
NJBF000060138,2017
NJBF000053614,1922
NJBF000068410,1925
NJBF000053787,1953
NJBF000054114,1921
NJBF000054366,1999
NJBF000054080,1990
NJBF000058451,2012
NJBF000058251,1981
NJBF000054405,1948
NJBF000054185,2014
NJBF000053919,1945
NJBF000057575,1923
NJBF000054015,2000
NJBF000058584,1929
NJBF000053365,1954
NJBF000054201,2011
NJBF000059278,1929
NJBF000059049,1930
NJBF000056834,2014
NJBF000056320,1977
NJBF000056809,1923
NJBF000056715,1930
NJBF000060095,1930
NJBF000055346,1950
NJBF000057523,1955
NJBF000057022,2016
NJBF000054385,1948
NJBF000071394,1930
NJBF000074732,1924
NJBF000074696,1924
NJBF000072037,1956
NJBF000056670,1938
NJBF000074853,1950
NJBF000077783,1952
NJBF000074025,1920
NJBF000057118,1987
NJBF000078374,1978
NJBF000074138,1890
NJBF000073896,1925
NJBF000075207,1920
NJBF000074317,1940
NJBF000058558,1938
NJBF000074840,1950
NJBF000079160,1930
NJBF000074931,2015
NJBF000074991,1920
NJBF000074564,1954
NJBF000073092,1920
NJBF000079085,2005
NJBF000062728,1967
NJBF000079924,1969
NJBF000068266,1900
NJBF000054920,1962
NJBF000055891,1966
NJBF000056285,1978
NJBF000058348,1984
NJBF000065447,1970
NJBF000054309,1957
NJBF000054991,1970
NJBF000058788,1985
NJBF000059996,1940
NJBF000055277,1999
NJBF000057634,1966
NJBF000053618,1971
NJBF000054332,1955
NJBF000054200,1958
NJBF000053400,1971
NJBF000054129,1966
NJBF000054352,1973
NJBF000054620,1970
NJBF000053521,1966
NJBF000054569,1966
NJBF000062814,1940
NJBF000066385,1974
NJBF000060676,1970
NJBF000064526,1919
NJBF000059063,1913
NJBF000059016,1910
NJBF000061699,1928
NJBF000066175,1960
NJBF000065670,1968
NJBF000060335,1950
NJBF000060361,1915
NJBF000054325,2010
NJBF000060348,1925
NJBF000060363,1950
NJBF000063837,1922
NJBF000060316,1966
NJBF000066375,1968
NJBF000063436,1925
NJBF000060512,1925
NJBF000062117,1966
NJBF000066594,1977
NJBF000065630,1960
NJBF000064511,1953
NJBF000062265,1940
NJBF000062271,1929
NJBF000064988,1927
NJBF000065091,1960
NJBF000062238,1940
NJBF000064989,1926
NJBF000062284,1890
NJBF000064969,1930
NJBF000065016,1940
NJBF000065671,1958
NJBF000064982,1920
NJBF000064948,1920
NJBF000064928,1970
NJBF000064832,1969
NJBF000064541,1958
NJBF000064556,1902
NJBF000064927,1970
NJBF000064865,1926
NJBF000064890,1962
NJBF000064939,2016
NJBF000064944,1945
NJBF000064895,1910
NJBF000064994,1930
NJBF000064530,1965
NJBF000064924,1930
NJBF000064919,1950
NJBF000064869,1928
NJBF000064841,1945
NJBF000064804,1940
NJBF000064823,1929
NJBF000064814,1910
NJBF000064778,1905
NJBF000064678,1980
NJBF000064794,1929
NJBF000064791,1952
NJBF000064660,1960
NJBF000064787,1929
NJBF000064726,1965
NJBF000064623,1920
NJBF000064703,1900
NJBF000064871,1920
NJBF000064735,1962
NJBF000064760,1916
NJBF000064799,1969
NJBF000064781,1914
NJBF000064751,1915
NJBF000064725,1960
NJBF000064822,1910
NJBF000064775,1929
NJBF000064695,1929
NJBF000064658,1958
NJBF000064858,2015
NJBF000064732,1958
NJBF000064765,1920
NJBF000059644,1935
NJBF000064401,1940
NJBF000064405,1930
NJBF000064346,1960
NJBF000059676,2005
NJBF000064335,1956
NJBF000064368,1929
NJBF000064416,1980
NJBF000059670,1925
NJBF000059558,1925
NJBF000059622,2016
NJBF000064444,1962
NJBF000064359,1958
NJBF000059665,1969
NJBF000064345,1940
NJBF000064204,1958
NJBF000064312,1960
NJBF000064336,1920
NJBF000064203,1910
NJBF000054935,1930
NJBF000064361,1962
NJBF000064320,1958
NJBF000064236,1940
NJBF000064355,1928
NJBF000054155,1955
NJBF000064385,1902
NJBF000064242,1950
NJBF000064298,1930
NJBF000064367,1950
NJBF000064248,1940
NJBF000064291,1962
NJBF000064303,1927
NJBF000064326,1962
NJBF000064212,1930
NJBF000064028,1920
NJBF000064180,1925
NJBF000064207,1954
NJBF000063972,1928
NJBF000064011,1969
NJBF000064001,1925
NJBF000064190,1940
NJBF000063915,1920
NJBF000053896,1973
NJBF000063788,1920
NJBF000063804,1940
NJBF000063993,1929
NJBF000063807,1900
NJBF000063782,1932
NJBF000063964,1925
NJBF000063941,1905
NJBF000063950,1980
NJBF000063895,1920
NJBF000052292,1962
NJBF000059804,1930
NJBF000059006,1927
NJBF000063819,1898
NJBF000063949,1925
NJBF000063805,2005
NJBF000063566,1969
NJBF000063815,1950
NJBF000063651,1908
NJBF000063600,1962
NJBF000063543,1998
NJBF000063623,1902
NJBF000063539,1972
NJBF000063739,1945
NJBF000063751,1913
NJBF000063698,1969
NJBF000063520,1985
NJBF000063720,1925
NJBF000063729,1925
NJBF000061978,1971
NJBF000063724,1900
NJBF000063524,1972
NJBF000063462,1991
NJBF000063298,1935
NJBF000063274,1930
NJBF000063270,1969
NJBF000063478,1981
NJBF000063550,1920
NJBF000063335,1920
NJBF000062883,1923
NJBF000062655,1965
NJBF000062747,2016
NJBF000062376,1966
NJBF000062591,1910
NJBF000062688,1930
NJBF000062871,2014
NJBF000062626,1920
NJBF000066172,1969
NJBF000053812,1967
NJBF000062606,1930
NJBF000062155,1965
NJBF000052092,1920
NJBF000060166,2007
NJBF000053526,1972
NJBF000062802,1965
